# Profile data generated by Devel::NYTProf::Reader
# Version: v6.12
# More information at http://metacpan.org/release/Devel-NYTProf/
# Format: time,calls,time/call,code
0.000000,0,0.000000,tag => 'tag:yaml.org,2002:float',
0.000000,0,0.000000,match => [ equals => $_ => 0 - "inf" ],
0.000002,1,0.000002,) for (qw/ -.inf -.Inf -.INF /);
0.000000,0,0.000000,$schema->add_resolver(
0.000000,0,0.000000,tag => 'tag:yaml.org,2002:float',
0.000000,0,0.000000,match => [ equals => $_ => 0 + "nan" ],
0.000002,1,0.000002,) for (qw/ .nan .NaN .NAN /);
0.000000,0,0.000000,$schema->add_resolver(
0.000000,0,0.000000,tag => 'tag:yaml.org,2002:str',
0.027124,17571,0.000002,match => [ all => sub { $_[1]->{value} } ],
0.000000,0,0.000000,);
0.000000,0,0.000000,
0.000000,1,0.000000,my $int_flags = B::SVp_IOK;
0.000000,1,0.000000,my $float_flags = B::SVp_NOK;
0.000002,1,0.000002,$schema->add_representer(
0.000000,0,0.000000,flags => $int_flags,
0.000000,0,0.000000,code => \&represent_int,
0.000000,0,0.000000,);
0.000001,1,0.000001,$schema->add_representer(
0.000000,0,0.000000,flags => $float_flags,
0.000000,0,0.000000,code => \&represent_float,
0.000000,0,0.000000,);
0.000001,1,0.000001,$schema->add_representer(
0.000000,0,0.000000,undefined => \&represent_undef,
0.000000,0,0.000000,);
0.000000,0,0.000000,$schema->add_representer(
0.000000,0,0.000000,equals => $_,
0.000000,0,0.000000,code => \&represent_literal,
0.000016,1,0.000016,) for ("", qw/
0.000000,0,0.000000,true TRUE True false FALSE False null NULL Null ~
0.000000,0,0.000000,.inf .Inf .INF +.inf +.Inf +.INF -.inf -.Inf -.INF .nan .NaN .NAN
0.000000,0,0.000000,/);
0.000073,1,0.000073,$schema->add_representer(
0.000000,0,0.000000,regex => qr{$RE_INT_CORE|$RE_FLOAT_CORE|$RE_INT_OCTAL|$RE_INT_HEX},
0.000000,0,0.000000,code => \&represent_literal,
0.000000,0,0.000000,);
0.000000,0,0.000000,
0.000003,1,0.000003,if ($schema->bool_class) {
0.000000,0,0.000000,for my $class (@{ $schema->bool_class }) {
0.000001,1,0.000001,$schema->add_representer(
0.000000,0,0.000000,class_equals => $class,
0.000000,0,0.000000,code => \&represent_bool,
0.000000,0,0.000000,);
0.000000,0,0.000000,}
0.000000,0,0.000000,}
0.000000,0,0.000000,
0.000003,1,0.000003,return;
0.000000,0,0.000000,}
0.000000,0,0.000000,
0.000003,1,0.000003,1;
0.000000,0,0.000000,
0.000000,0,0.000000,__END__
